Media Name,URL
1st and 2nd Quarter 2016 Gas-1201ME Motor Fuels Claim for Refund Special Mobile Equipment,https://www.ncdor.gov/media/10204/open
1st and 2nd Quarter 2017 GAS-1200 Claim For Refund - Nonprofit Organizations,https://www.ncdor.gov/media/10195/open
1st and 2nd Quarter 2017 Gas-1201ME Motor Fuels Claim for Refund Special Mobile Equipment,https://www.ncdor.gov/media/10203/open
1st and 2nd Quarters 2013 Gas-1201ME Motor Fuels Claim for Refund Special Mobile Equipment,https://www.ncdor.gov/media/7685/open
1st qtr 2012 gas 1278 ifta fuel tax rates ,https://www.ncdor.gov/media/7343/open
1st qtr 2013 gas 1278 ifta fuel tax rates ,https://www.ncdor.gov/media/7339/open
1st qtr 2014 gas 1278 ifta fuel tax rates ,https://www.ncdor.gov/media/7334/open
1st qtr 2015 gas 1278 ifta fuel tax rates ,https://www.ncdor.gov/media/7330/open
1st qtr 2015 gas 1278 ifta fuel tax rates ,https://www.ncdor.gov/media/10003/open
1st qtr 2016 gas 1278 ifta fuel tax rates ,https://www.ncdor.gov/media/7326/open
1st qtr 2016 gas 1278 ifta fuel tax rates 0,https://www.ncdor.gov/media/9999/open
1st qtr 2017 gas 1278 ifta fuel tax rates ,https://www.ncdor.gov/media/7314/open
1st qtr 2017 gas 1278 ifta fuel tax rates ,https://www.ncdor.gov/media/7316/open
1st qtr 2017 gas 1278 ifta fuel tax rates ,https://www.ncdor.gov/media/9995/open
1st Quarter 2015 Motor Fuels Claim for Refund Special Mobile Equipment,https://www.ncdor.gov/media/7698/open
1st Quarter 2016 GAS-1278 IFTA Fuel Tax Rates ,https://www.ncdor.gov/media/7318/open
2 February 2026 Agenda.pdf,https://www.ncdor.gov/media/15970/open
2 February Agenda,https://www.ncdor.gov/media/11751/open
20-Day Agenda,https://www.ncdor.gov/media/12056/open
2000 d 400x amended north carolina individual income tax return…,https://www.ncdor.gov/media/7044/open
2000 Sales Tax Legislative Changes,https://www.ncdor.gov/media/15375/open
2000 Underpayment of Estimated Tax by Individuals,https://www.ncdor.gov/media/7086/open
2001 d 400x amended north carolina individual income tax return…,https://www.ncdor.gov/media/7036/open
2001 Sales Tax Legislative Changes,https://www.ncdor.gov/media/15374/open
2002 Sales Tax Legislative Changes (1),https://www.ncdor.gov/media/15372/open
2002 Sales Tax Legislative Changes (2),https://www.ncdor.gov/media/15373/open
2002-2003 TAX RATES AND EFFECTIVE TAX RATES,https://www.ncdor.gov/media/140/open
2003 and 2004 Individual Income Tax Bulletins,https://www.ncdor.gov/media/7108/open
2003 Sales Tax Legislative Changes,https://www.ncdor.gov/media/15371/open
2003-2004 TAX RATES AND EFFECTIVE TAX RATES,https://www.ncdor.gov/media/195/open
2004 Individual Income Tax Return,https://www.ncdor.gov/media/217/open
2004 Sales Tax Legislative Changes,https://www.ncdor.gov/media/15370/open
2004-2005 TAX RATES AND EFFECTIVE TAX RATES,https://www.ncdor.gov/media/252/open
2005 2006 rulesandbulletins,https://www.ncdor.gov/media/7090/open
2005 and 2006 Individual Income Tax Bulletins,https://www.ncdor.gov/media/7107/open
2005 Sales Tax Legislative Changes,https://www.ncdor.gov/media/15369/open
2005-2006 TAX RATES AND EQUALIZED TAX RATES,https://www.ncdor.gov/media/312/open
2006 detail,https://www.ncdor.gov/media/3835/open
2006 Sales Tax Legislative Changes,https://www.ncdor.gov/media/15368/open
2006 summary,https://www.ncdor.gov/media/3836/open
2006 Supplement Rules and Bulletins for Taxable Years 2005 and 2006,https://www.ncdor.gov/media/7106/open
2006-2007 TAX RATES AND EFFECTIVE TAX RATES,https://www.ncdor.gov/media/372/open
2006supplement,https://www.ncdor.gov/media/7095/open
2007 2008 rulesandbulletins,https://www.ncdor.gov/media/7089/open
2007 and 2008 Individual Income Tax Bulletins,https://www.ncdor.gov/media/7105/open
2007 Personal Property Appraisal and Assessment Complete Manual,https://www.ncdor.gov/media/437/open
2007 Personal Property Appraisal and Assessment Manual Memorandum,https://www.ncdor.gov/media/438/open
2007 Personal Property Appraisal and Assessment Manual Section I: Introduction,https://www.ncdor.gov/media/439/open
2007 Personal Property Appraisal and Assessment Manual Section II: Definitions and Terms,https://www.ncdor.gov/media/440/open
2007 Personal Property Appraisal and Assessment Manual Section III: Classification of Real and Personal Property,https://www.ncdor.gov/media/441/open
