Media Name,URL
2011sotwfullfinalreport52311909am,https://www.commerce.nc.gov/media/195/open
2012 to 2007 naics,https://www.commerce.nc.gov/media/208/open
2013 JDIG Annual Report,https://www.commerce.nc.gov/media/2286/open
2014 15 Statistics Release,https://www.commerce.nc.gov/media/771/open
2014 Development Tier Rankings,https://www.commerce.nc.gov/media/226/open
2014 Employer Needs Survey ,https://www.commerce.nc.gov/media/1051/open
2014 Employer Needs Survey ,https://www.commerce.nc.gov/media/1270/open
2014 JDIG Annual Report,https://www.commerce.nc.gov/media/2287/open
2014 Skills Gap Task Force Recommendations,https://www.commerce.nc.gov/media/1359/open
2014-2024 NC Employment Projections Summary,https://www.commerce.nc.gov/media/789/open
2014employerneedssurvey,https://www.commerce.nc.gov/media/192/open
2015 Development Tier Rankings,https://www.commerce.nc.gov/media/227/open
2015 JDIG Annual Report,https://www.commerce.nc.gov/media/2288/open
2016 Appalachian Regional Commission Map,https://www.commerce.nc.gov/media/773/open
2016 Development Tier Rankings,https://www.commerce.nc.gov/media/228/open
2016 employer needs survey,https://www.commerce.nc.gov/media/193/open
2016 JDIG Annual Report,https://www.commerce.nc.gov/media/2289/open
2016+Employer+Needs+Survey+3alh ,https://www.commerce.nc.gov/media/1271/open
20162020 ConPlan,https://www.commerce.nc.gov/media/952/open
2017 2020 Develoment Plan   Final,https://www.commerce.nc.gov/media/1125/open
2017 Annual Performance Report ,https://www.commerce.nc.gov/media/995/open
2017 Development Tier Rankings,https://www.commerce.nc.gov/media/229/open
2017 JDIG Annual Report FINAL,https://www.commerce.nc.gov/media/1618/open
2017 JDIG Annual Report FINAL,https://www.commerce.nc.gov/media/2290/open
2017 Map,https://www.commerce.nc.gov/media/1199/open
2018 12 Cape Fear WDB Overview,https://www.commerce.nc.gov/media/1460/open
2018 12 Capital Area WDB Overview,https://www.commerce.nc.gov/media/1461/open
2018 12 Centralina WDB Overview,https://www.commerce.nc.gov/media/1462/open
2018 12 Charlotte Works WDB Overview,https://www.commerce.nc.gov/media/1463/open
2018 12 Cumberland WDB Overview,https://www.commerce.nc.gov/media/1464/open
2018 12 DavidsonWorks WDB Overview,https://www.commerce.nc.gov/media/1465/open
2018 12 Durham WDB Overview,https://www.commerce.nc.gov/media/1466/open
2018 12 Eastern WDB Overview,https://www.commerce.nc.gov/media/1467/open
2018 12 Gaston WDB Overview,https://www.commerce.nc.gov/media/1445/open
2018 12 Greensboro High Point Guilford WDB Overview,https://www.commerce.nc.gov/media/1446/open
2018 12 High Country WDB Overview,https://www.commerce.nc.gov/media/1447/open
2018 12 Kerr Tar WDB Overview,https://www.commerce.nc.gov/media/1448/open
2018 12 Lumber River WDB Overview,https://www.commerce.nc.gov/media/1449/open
2018 12 Mountain Area WDB Overview,https://www.commerce.nc.gov/media/1450/open
2018 12 Northeastern WDB Overview,https://www.commerce.nc.gov/media/1451/open
2018 12 Piedmont Triad Regional WDB Overview,https://www.commerce.nc.gov/media/1452/open
2018 12 Region C WDB Overview,https://www.commerce.nc.gov/media/1453/open
2018 12 Region Q WDB Overview,https://www.commerce.nc.gov/media/1454/open
2018 12 Regional Partnership WDB Overview,https://www.commerce.nc.gov/media/1455/open
2018 12 Southwestern WDB Overview,https://www.commerce.nc.gov/media/1456/open
2018 12 Triangle South WDB Overview,https://www.commerce.nc.gov/media/1457/open
2018 12 Turning Point WDB Overview,https://www.commerce.nc.gov/media/1458/open
2018 12 Western Piedmont WDB Overview,https://www.commerce.nc.gov/media/1459/open
2018 2028 NC Employment Projections Summary,https://www.commerce.nc.gov/media/3213/open
2018 Development Tier Rankings,https://www.commerce.nc.gov/media/1475/open
2018 Development Tier Rankings,https://www.commerce.nc.gov/media/1508/open
2018 employer needs survey,https://www.commerce.nc.gov/media/158/open
2018 employer needs survey,https://www.commerce.nc.gov/media/194/open
2018 ENS to NCWorks Commission Presentation - Handout ,https://www.commerce.nc.gov/media/1070/open
2018 JDIG Annual Report,https://www.commerce.nc.gov/media/3226/open
2018 Local Workforce Development Board Measures ,https://www.commerce.nc.gov/media/1104/open
2018 Local Workforce Development Board Measures,https://www.commerce.nc.gov/media/1436/open
2018 Report Measuring the Performance of North Carolina’s Workforce Development System,https://www.commerce.nc.gov/media/1372/open
2018 Section 3 Summary Report HUD 60002 Form Instructions,https://www.commerce.nc.gov/media/1581/open
2018 Tiers memo,https://www.commerce.nc.gov/media/1395/open
2018 Tiers memo,https://www.commerce.nc.gov/media/1474/open
2018-2024 Rural Division Impact,https://www.commerce.nc.gov/media/7954/open
2018-Employer-Needs-Survey ,https://www.commerce.nc.gov/media/1272/open
2019 01 Cape Fear WDB Overview,https://www.commerce.nc.gov/media/1592/open
2019 01 Capital Area WDB Overview,https://www.commerce.nc.gov/media/1593/open
2019 01 Centralina WDB Overview,https://www.commerce.nc.gov/media/1594/open
2019 01 Charlotte Works WDB Overview,https://www.commerce.nc.gov/media/1595/open
2019 01 Cumberland WDB Overview,https://www.commerce.nc.gov/media/1596/open
2019 01 DavidsonWorks WDB Overview,https://www.commerce.nc.gov/media/1597/open
2019 01 Durham WDB Overview,https://www.commerce.nc.gov/media/1598/open
2019 01 Eastern WDB Overview,https://www.commerce.nc.gov/media/1599/open
2019 01 Gaston WDB Overview,https://www.commerce.nc.gov/media/1600/open
2019 01 Greensboro High Point Guilford WDB Overview,https://www.commerce.nc.gov/media/1601/open
2019 01 High Country WDB Overview,https://www.commerce.nc.gov/media/1602/open
2019 01 Kerr Tar WDB Overview,https://www.commerce.nc.gov/media/1603/open
2019 01 Lumber River WDB Overview,https://www.commerce.nc.gov/media/1604/open
2019 01 Mountain Area WDB Overview,https://www.commerce.nc.gov/media/1605/open
