Media Name,URL
108-COVID19NationwideWaiverAreaEligibilityCE_Area Elig_ClsdEnrlld.pdf,https://www.dpi.nc.gov/media/15139/open
109-COVID19NationwideWaiver_Reimbursement Rates_SSO.pdf,https://www.dpi.nc.gov/media/15140/open
10conference,https://www.dpi.nc.gov/media/858/open
11.04.2025_SN Service Area Map,https://www.dpi.nc.gov/media/20955/open
110-COVID19 Admin Review.Fiscal Action Supply Chain Waiver.pdf,https://www.dpi.nc.gov/media/15133/open
111-COVID19NationwideWaiver_Non-Congregate Feeding.pdf,https://www.dpi.nc.gov/media/15134/open
112-COVID19NationwideWaiver_Parents PickUp Meals.pdf,https://www.dpi.nc.gov/media/15135/open
112countbylea,https://www.dpi.nc.gov/media/6853/open
113-COVID19NationwideWaiver_Meal Serv Time Restrictions.pdf,https://www.dpi.nc.gov/media/15136/open
113countbylea,https://www.dpi.nc.gov/media/6856/open
113countbylea,https://www.dpi.nc.gov/media/6859/open
113countbylea,https://www.dpi.nc.gov/media/6862/open
113countbylea,https://www.dpi.nc.gov/media/6865/open
113countbylea,https://www.dpi.nc.gov/media/1824/open
113countbylea,https://www.dpi.nc.gov/media/6868/open
113countbylea,https://www.dpi.nc.gov/media/6871/open
115c375,https://www.dpi.nc.gov/media/3531/open
12.13.2023 Letter_Waiver Request_CEP Mid-Year Adoption,https://www.dpi.nc.gov/media/17905/open
12282022_EPP Initial Authorization Process Guide_FINAL.pdf,https://www.dpi.nc.gov/media/16212/open
15 16 Applicants Press,https://www.dpi.nc.gov/media/2841/open
150 Most Frequently Used Words.pdf,https://www.dpi.nc.gov/media/9768/open
16 NCAC 06 Decennial Review,https://www.dpi.nc.gov/media/13402/open
16 NCAC 06B .0100 (Compiled),https://www.dpi.nc.gov/media/20045/open
16 NCAC 06C .0110 (Qualifications of School Nurses) - ADOPT 2025 v.1,https://www.dpi.nc.gov/media/20492/open
16 NCAC 06C .0110 (Qualifications of School Nurses) - For Publication in Register.pdf,https://www.dpi.nc.gov/media/21421/open
16 NCAC 06C .0400 (Salary and Benefits),https://www.dpi.nc.gov/media/21347/open
16 NCAC 06D .0106 (Limited English Proficiency Programs).pdf,https://www.dpi.nc.gov/media/21182/open
16 NCAC 06D 0508- for publication,https://www.dpi.nc.gov/media/20679/open
16 NCAC 06E .0200 (Interscholastic Athletics).pdf,https://www.dpi.nc.gov/media/21181/open
16 NCAC 06E .0300 (Driver Education).pdf,https://www.dpi.nc.gov/media/21180/open
16 NCAC 06G .0300 (School Based Management & Accountability),https://www.dpi.nc.gov/media/20838/open
16 NCAC 06G .0602 (Technology Cost Considerations).pdf,https://www.dpi.nc.gov/media/21420/open
16 NCAC 06H 0100- for publication,https://www.dpi.nc.gov/media/20680/open
19 EDC 02111 Wake,https://www.dpi.nc.gov/media/12570/open
19 EDC 06677 Charlotte,https://www.dpi.nc.gov/media/12572/open
19 EDC 06677 Charlotte Appeal,https://www.dpi.nc.gov/media/12571/open
19 EDC 06873 Charlotte,https://www.dpi.nc.gov/media/12573/open
2 - NC_First Week Waiver Approval.pdf,https://www.dpi.nc.gov/media/15161/open
2 Hr Learning Online - PUBLIC APPLICATION,https://www.dpi.nc.gov/media/18924/open
20 Day Rule Memo,https://www.dpi.nc.gov/media/6048/open
20 EDC 00832 Wake,https://www.dpi.nc.gov/media/12574/open
20 EDC 03332 Franklin,https://www.dpi.nc.gov/media/12575/open
20 EDC 03534 Union County ,https://www.dpi.nc.gov/media/13725/open
2003-2019 Discrete Math Crosswalk,https://www.dpi.nc.gov/media/8456/open
2003-2019 Precalculus Crosswalk,https://www.dpi.nc.gov/media/8457/open
2004 05 21stcclc,https://www.dpi.nc.gov/media/6996/open
2006,https://www.dpi.nc.gov/media/4677/open
2006 07 21stcclc,https://www.dpi.nc.gov/media/6997/open
2007,https://www.dpi.nc.gov/media/4678/open
