Media Name,URL
2002-03Allocation.pdf,https://www.ncdps.gov/media/11912/open
2003 Annual Report- NCDJJDP,https://www.ncdps.gov/media/481/open
2003 DJJDP Annual Report,https://www.ncdps.gov/media/11138/open
2003-04Allocation.pdf,https://www.ncdps.gov/media/11915/open
200327 FAQ SAH Order FINAL,https://www.ncdps.gov/media/4330/open
2004 Annual Report- NCDJJDP,https://www.ncdps.gov/media/482/open
2004 DJJDP Annual Report,https://www.ncdps.gov/media/11137/open
2005 Annual Report- NCDJJDP,https://www.ncdps.gov/media/483/open
2005 DJJDP Annual Report,https://www.ncdps.gov/media/11136/open
2006 Annual Report- NCDJJDP,https://www.ncdps.gov/media/484/open
2006 DJJDP Annual Report,https://www.ncdps.gov/media/11135/open
2007 Annual Report- NCDJJDP,https://www.ncdps.gov/media/485/open
2007 DJJDP Annual Report,https://www.ncdps.gov/media/11134/open
2008 Annual Report- NCDJJDP,https://www.ncdps.gov/media/486/open
2008 DJJDP Annual Report,https://www.ncdps.gov/media/11133/open
2008-09Allocation.pdf,https://www.ncdps.gov/media/11913/open
2009 Annual Report- NCDJJDP,https://www.ncdps.gov/media/487/open
2009 DJJDP Annual Report,https://www.ncdps.gov/media/11132/open
2010 Annual Report- NCDJJDP,https://www.ncdps.gov/media/488/open
2010 DJJDP Annual Report,https://www.ncdps.gov/media/11131/open
2010-11Allocation.pdf,https://www.ncdps.gov/media/11927/open
2011 Annual Report- NCDJJDP,https://www.ncdps.gov/media/489/open
2011 DJJDP Annual Report,https://www.ncdps.gov/media/11130/open
2011-12Allocation.pdf,https://www.ncdps.gov/media/11928/open
2013 Diversion Report - NCDJJDP,https://www.ncdps.gov/media/1607/open
2013-14 Allocation.pdf,https://www.ncdps.gov/media/11921/open
2014 JJ Facilities Strategic Plan,https://www.ncdps.gov/media/12193/open
2014 NCCMP ANNUAL RPT,https://www.ncdps.gov/media/5308/open
2015 Annual Report - DJJDP,https://www.ncdps.gov/media/14721/open
2015 DPS Annual Evaluation of Community Programs Report,https://www.ncdps.gov/media/12191/open
2015 DPS JCPC Special Provisions Report,https://www.ncdps.gov/media/12192/open
2015 Sex Abuse Annual Report,https://www.ncdps.gov/media/1710/open
2015-16Allocation.pdf,https://www.ncdps.gov/media/11925/open
2015-2016 Sexual Abuse Annual Report,https://www.ncdps.gov/media/3122/open
2016 Annual Report - DJJDP,https://www.ncdps.gov/media/2853/open
2016 NCCMP ANNUAL RPT,https://www.ncdps.gov/media/3827/open
2016 North Carolina Emergency Management Year in Review,https://www.ncdps.gov/media/2763/open
2016-17Allocation.pdf,https://www.ncdps.gov/media/11922/open
2017 Annual Report - DJJDP,https://www.ncdps.gov/media/3620/open
2017 Juvenile Justice Reinvestment Act final summarySOG,https://www.ncdps.gov/media/3638/open
2017 NC Emergency Management Annual Report,https://www.ncdps.gov/media/3158/open
2017 NCCMP ANNUAL RPT 1,https://www.ncdps.gov/media/3828/open
2017-18Allocation.pdf,https://www.ncdps.gov/media/11923/open
2017-2018 Grant Announcement,https://www.ncdps.gov/media/3313/open
2018 2019 Grant Announcement,https://www.ncdps.gov/media/3274/open
2018 Annual Report - DJJDP,https://www.ncdps.gov/media/3814/open
2018 AnnualReport CenterMissingPersons,https://www.ncdps.gov/media/5309/open
2018 NC Disaster Recovery Framework,https://www.ncdps.gov/media/3116/open
2018 NC Disaster Recovery Framework Final,https://www.ncdps.gov/media/3325/open
2018 NC Disaster Recovery Framework Final,https://www.ncdps.gov/media/3243/open
2018 NCEM Annual Report,https://www.ncdps.gov/media/3659/open
2018 NCEM Annual Report,https://www.ncdps.gov/media/3157/open
2018 NCEM YearReview web,https://www.ncdps.gov/media/3531/open
2018-2019 Grant Announcement,https://www.ncdps.gov/media/3273/open
2019 2020 ASR Final,https://www.ncdps.gov/media/5843/open
2019 FAST Training Dates,https://www.ncdps.gov/media/3897/open
2019 NC Disaster Recovery Framework FINAL,https://www.ncdps.gov/media/4617/open
2019 NCEM YearReview web,https://www.ncdps.gov/media/4160/open
2019 NCEM/NCORR Annual Report,https://www.ncdps.gov/media/4449/open
2019 NCSHP Awards Recipients,https://www.ncdps.gov/media/4124/open
2019 Sexual Abuse Annual Report,https://www.ncdps.gov/media/5117/open
2019 SHP Promotions List,https://www.ncdps.gov/media/3993/open
